claim_id,policy_id,claim_date,incident_date,policy_start_date,policy_expiry_date,report_delay_days,vehicle_make,vehicle_model,vehicle_type,damage_type,damage_location,damage_severity,agent_channel,coverage_type,is_weekend_claim,has_prior_claims,car_driveable,vehicle_age_years,mileage,driver_age,prior_claims_count,customer_tenure_years,manufacture_year,typical_market_value_gbp,part_cost_index,vehicle_value,repair_estimate_gbp,repair_to_value_ratio,is_high_value_vehicle,pre_ml_decision,pre_ml_label,repair_decision,model_v1_score,model_v1_decision,model_v1_observed_outcome,model_v2a_score,model_v2a_decision,model_v2b_score,model_v2b_decision
CLM001584,POL001514,2023-05-07,2023-04-10,2018-06-08,2019-06-08,27,Mercedes,C-Class,Estate,fire,rear,minor,app,third_party_fire_theft,True,False,False,14,175088,22,2,2,2009,41497.34,1.846,4149.73,830.7,0.2002,False,,,sent_to_garage,0.7491,0,0,0.1227,0,0.4175,0
CLM001585,POL003424,2024-08-23,2024-08-01,2014-11-29,2015-11-29,22,BMW,5 Series,Sedan,theft_damage,roof,minor,app,third_party,False,False,True,15,117154,52,2,6,2009,46609.07,1.896,4660.91,1137.6,0.2441,False,,,sent_to_garage,0.1055,0,0,0.1228,0,0.1296,0
CLM001587,POL001947,2024-05-04,2024-05-01,2021-09-04,2022-09-04,3,Toyota,RAV4,Motorbike,vandalism,multiple,moderate,app,third_party,True,False,False,19,136378,62,2,19,2005,31406.24,0.918,3140.62,3213.0,1.023,False,,,scrapped_by_model,0.9995,1,1,0.9962,1,0.9983,1
CLM001588,POL003146,2024-09-19,2024-09-14,2021-08-20,2022-08-20,5,Ford,Fiesta,SUV,theft_damage,multiple,severe,direct,comprehensive,False,True,True,7,169398,19,1,4,2017,11960.07,0.729,5262.43,5832.0,1.1082,False,,,scrapped_by_model,0.9991,1,1,0.9994,1,0.9983,1
CLM001593,POL005664,2023-01-27,2023-01-12,2020-01-08,2021-01-07,15,Audi,A3,Sedan,theft_damage,side,minor,app,comprehensive,False,True,True,14,193414,34,0,9,2009,30817.06,1.719,3081.71,687.6,0.2231,False,,,sent_to_garage,0.4854,0,0,0.0971,0,0.1183,0
CLM001598,POL000991,2024-06-17,2024-06-17,2018-04-10,2019-04-10,0,Volkswagen,Passat,Sedan,vandalism,roof,moderate,phone,comprehensive,False,True,True,1,19827,36,0,12,2023,31484.11,1.061,28965.38,2652.5,0.0916,True,,,sent_to_garage,0.1729,0,0,0.0086,0,0.0885,0
CLM001600,POL001495,2023-10-25,2023-09-27,2015-10-03,2016-10-02,28,Volkswagen,Tiguan,Van,collision,side,minor,app,comprehensive,False,True,False,0,36634,43,2,11,2023,34098.69,1.099,34098.69,439.6,0.0129,True,,,sent_to_garage,0.021,0,0,0.0523,0,0.0929,0
CLM001603,POL003827,2023-03-26,2023-03-06,2018-10-02,2019-10-02,20,Ford,Transit,Sedan,theft_damage,rear,minor,online,third_party_fire_theft,True,True,True,10,14151,42,1,18,2013,29620.97,0.927,5924.19,417.15,0.0704,False,,,sent_to_garage,0.0179,0,0,0.0039,0,0.0079,0
CLM001620,POL000219,2024-06-02,2024-05-27,2014-02-25,2015-02-25,6,Audi,A6,Sedan,vandalism,roof,moderate,phone,third_party_fire_theft,True,False,True,9,4614,24,1,5,2015,48296.73,1.925,13523.08,4812.5,0.3559,False,,,sent_to_garage,0.0263,0,0,0.0117,0,0.0777,0
CLM001625,POL002232,2022-07-07,2022-06-15,2013-09-20,2014-09-20,22,Honda,CR-V,Van,fire,side,moderate,direct,third_party_fire_theft,False,False,False,10,73475,53,2,9,2012,29079.62,0.898,5815.92,1347.0,0.2316,False,,,sent_to_garage,0.1012,0,0,0.0659,0,0.1932,0
CLM001628,POL001067,2022-04-28,2022-03-29,2015-04-10,2016-04-09,30,Mercedes,C-Class,Hatchback,fire,roof,moderate,phone,comprehensive,False,True,True,1,88963,57,2,10,2021,40536.94,1.892,37293.98,4730.0,0.1268,True,,,sent_to_garage,0.1677,0,1,0.7075,0,0.6121,0
CLM001634,POL003899,2022-09-12,2022-08-29,2020-07-21,2021-07-21,14,Vauxhall,Insignia,Hatchback,flood,side,severe,app,third_party,False,True,True,2,33951,51,1,13,2020,26205.92,0.873,22012.97,3492.0,0.1586,True,,,sent_to_garage,0.6711,0,1,0.8971,0,0.7464,0
CLM001636,POL002326,2022-07-16,2022-07-04,2021-09-24,2022-09-24,12,Mercedes,C-Class,Motorbike,vandalism,roof,minor,app,comprehensive,True,False,True,6,4060,59,0,5,2016,38753.9,1.882,20152.03,1129.2,0.056,True,,,sent_to_garage,0.0121,0,0,0.0412,0,0.0361,0
CLM001639,POL001389,2022-05-05,2022-04-11,2021-12-17,2022-12-17,24,BMW,X5,Hatchback,flood,roof,moderate,phone,comprehensive,False,True,False,1,58661,57,0,20,2021,62337.86,2.048,57350.83,5120.0,0.0893,True,,,sent_to_garage,0.1546,0,0,0.0629,0,0.0572,0
CLM001641,POL004261,2024-10-16,2024-10-12,2017-02-16,2018-02-16,4,Volkswagen,Tiguan,Motorbike,theft_damage,side,moderate,online,third_party,False,False,False,18,731,35,1,18,2006,35535.23,1.13,3553.52,1695.0,0.477,False,,,sent_to_garage,0.3983,0,0,0.0012,0,0.088,0
CLM001642,POL000553,2024-08-12,2024-07-20,2018-05-24,2019-05-24,23,Mercedes,GLC,Estate,fire,roof,minor,broker,third_party_fire_theft,False,False,False,4,128276,18,2,14,2020,49299.71,1.955,33523.8,1173.0,0.035,True,,,sent_to_garage,0.162,0,0,0.0508,0,0.2961,0
CLM001643,POL002644,2024-11-17,2024-11-01,2019-08-20,2020-08-19,16,Volkswagen,Polo,Van,flood,front,minor,direct,third_party,True,True,True,13,32173,56,2,0,2011,16645.32,0.912,1664.53,456.0,0.274,False,,,sent_to_garage,0.3771,0,0,0.0214,0,0.0895,0
CLM001649,POL005125,2022-09-17,2022-08-29,2017-03-11,2018-03-11,19,Volkswagen,Passat,Van,theft_damage,rear,moderate,app,comprehensive,True,True,True,16,170325,32,0,4,2006,31245.9,1.05,3124.59,1890.0,0.6049,False,,,sent_to_garage,0.4169,0,0,0.2709,0,0.183,0
CLM001654,POL000763,2022-03-20,2022-03-07,2020-01-04,2021-01-03,13,Ford,Focus,Motorbike,collision,multiple,minor,online,comprehensive,True,False,False,14,148464,51,0,18,2008,17459.83,0.776,1745.98,620.8,0.3556,False,,,sent_to_garage,0.8053,0,1,0.9555,0,0.7503,0
CLM001657,POL001269,2024-05-09,2024-04-28,2018-04-06,2019-04-06,11,Volkswagen,Golf,SUV,flood,multiple,severe,phone,third_party,False,False,False,10,190986,17,0,9,2014,24753.39,1.024,4950.68,8192.0,1.6547,False,,,scrapped_by_model,0.9993,1,1,0.9995,1,0.9991,1
CLM001659,POL002255,2024-05-23,2024-04-28,2021-09-05,2022-09-05,25,Volkswagen,Tiguan,Hatchback,flood,roof,moderate,app,comprehensive,False,False,True,10,75176,28,1,15,2014,33461.85,1.113,6692.37,2782.5,0.4158,False,,,sent_to_garage,0.0741,0,0,0.007,0,0.0226,0
CLM001662,POL003610,2022-11-04,2022-10-11,2016-01-04,2017-01-03,24,Hyundai,i20,Motorbike,theft_damage,roof,minor,online,third_party,False,False,True,17,50075,57,1,18,2005,16398.96,0.77,1639.9,462.0,0.2817,False,,,sent_to_garage,0.0132,0,0,0.0772,0,0.0336,0
CLM001668,POL001286,2022-02-27,2022-02-09,2017-01-08,2018-01-08,18,Toyota,RAV4,Motorbike,flood,rear,minor,app,comprehensive,True,False,True,9,2353,52,0,13,2013,30891.56,0.905,8649.64,407.25,0.0471,False,,,sent_to_garage,0.0173,0,0,0.0523,0,0.033,0
CLM001673,POL004292,2024-07-05,2024-06-29,2020-08-15,2021-08-15,6,Audi,Q3,Hatchback,vandalism,multiple,moderate,app,comprehensive,False,False,True,5,143334,64,0,8,2019,34104.72,1.793,20462.83,6275.5,0.3067,True,,,sent_to_garage,0.4376,0,1,0.9121,0,0.8249,0
CLM001676,POL005436,2022-05-27,2022-04-30,2017-09-18,2018-09-18,27,Audi,A3,SUV,theft_damage,front,severe,direct,third_party_fire_theft,False,True,False,16,81022,50,1,12,2006,30252.68,1.775,3025.27,8875.0,2.0,False,,,scrapped_by_model,0.9999,1,1,0.9986,1,0.9998,1
CLM001677,POL004113,2023-10-30,2023-10-07,2017-09-14,2018-09-14,23,Mercedes,C-Class,Sedan,vandalism,multiple,moderate,app,comprehensive,False,False,True,4,33674,68,0,14,2019,41897.67,1.852,28490.42,6482.0,0.2275,True,,,sent_to_garage,0.3095,0,1,0.8787,0,0.6764,0
CLM001679,POL004951,2024-07-02,2024-06-29,2020-08-19,2021-08-19,3,Ford,Fiesta,Hatchback,theft_damage,rear,severe,broker,third_party,False,True,False,14,33269,45,0,16,2010,12172.64,0.765,1217.26,3442.5,2.0,False,,,scrapped_by_model,0.9989,1,1,0.9988,1,0.9807,0
CLM001680,POL002979,2022-07-09,2022-06-18,2022-01-14,2023-01-14,21,Volkswagen,Tiguan,Sedan,vandalism,multiple,severe,app,comprehensive,True,False,True,19,173906,30,0,3,2003,,,,,,False,,,sent_to_garage,0.9969,0,1,0.9993,1,0.9938,0
CLM001682,POL004634,2022-12-23,2022-12-07,2016-11-29,2017-11-29,16,Honda,CR-V,Estate,fire,multiple,minor,broker,comprehensive,False,True,False,19,124380,34,1,19,2003,,,,,,False,,,sent_to_garage,0.6222,0,0,0.0465,0,0.3492,0
CLM001687,POL002840,2022-12-17,2022-12-09,2012-10-24,2013-10-24,8,Mercedes,A-Class,Van,vandalism,front,severe,online,comprehensive,True,True,True,16,131104,60,0,9,2006,30292.18,1.818,3029.22,9090.0,2.0,False,,,scrapped_by_model,0.9998,1,1,0.9985,1,0.9999,1
CLM001688,POL002854,2023-04-01,2023-03-30,2019-05-25,2020-05-24,2,Volkswagen,Golf,SUV,vandalism,roof,severe,online,comprehensive,True,False,True,14,101679,46,2,19,2009,25598.58,1.018,2559.86,6108.0,2.0,False,,,scrapped_by_model,0.9992,1,1,0.9988,1,0.9998,1
CLM001692,POL005157,2024-02-25,2024-02-15,2020-04-28,2021-04-28,10,Volkswagen,Polo,Motorbike,collision,roof,moderate,direct,third_party_fire_theft,True,True,False,3,123970,76,0,20,2021,16776.86,0.898,12750.41,2245.0,0.1761,False,,,sent_to_garage,0.0134,0,0,0.0278,0,0.0482,0
CLM001693,POL001394,2022-01-25,2022-01-05,2018-03-24,2019-03-24,20,BMW,X5,Sedan,vandalism,side,minor,online,third_party,False,False,False,18,130900,50,5,20,2004,64241.58,2.028,6424.16,811.2,0.1263,False,,,sent_to_garage,0.4703,0,0,0.0357,0,0.3017,0
CLM001694,POL004159,2022-05-11,2022-05-02,2018-11-27,2019-11-27,9,Volkswagen,Polo,Hatchback,flood,multiple,minor,direct,comprehensive,False,True,True,1,179004,64,1,2,2021,16776.86,0.898,15434.71,718.4,0.0465,False,,,sent_to_garage,0.2295,0,1,0.855,0,0.5256,0
CLM001697,POL001065,2022-11-22,2022-11-22,2012-10-24,2013-10-24,0,Hyundai,i20,Van,fire,side,severe,phone,comprehensive,False,True,True,3,149995,52,2,2,2019,16460.47,0.775,12509.96,3100.0,0.2478,False,,,sent_to_garage,0.4454,0,0,0.1313,0,0.2091,0
CLM001698,POL004491,2023-03-12,2023-02-10,2013-10-07,2014-10-07,30,Hyundai,Tucson,Sedan,collision,side,minor,app,third_party_fire_theft,True,True,False,11,79303,37,1,14,2012,27075.2,0.896,3249.02,358.4,0.1103,False,,,sent_to_garage,0.0384,0,0,0.1113,0,0.0908,0
CLM001708,POL002329,2022-07-09,2022-06-26,2018-10-13,2019-10-13,13,Nissan,Juke,Motorbike,theft_damage,rear,severe,app,comprehensive,True,True,False,16,13889,17,0,18,2006,19221.45,0.873,1922.15,3928.5,2.0,False,,,scrapped_by_model,0.9998,1,1,0.9917,1,0.9997,1
CLM001710,POL001604,2024-01-24,2023-12-25,2020-02-09,2021-02-08,30,Audi,A3,Hatchback,theft_damage,rear,minor,direct,third_party_fire_theft,False,True,True,4,81890,18,0,3,2020,30832.08,1.752,20965.81,788.4,0.0376,True,,,sent_to_garage,0.0959,0,0,0.0693,0,0.2157,0
CLM001716,POL004350,2022-03-06,2022-03-04,2014-01-17,2015-01-17,2,Ford,Mondeo,Estate,collision,multiple,minor,direct,third_party_fire_theft,True,True,True,1,68249,17,1,0,2021,21850.6,0.856,20102.55,684.8,0.0341,True,,,sent_to_garage,0.1236,0,0,0.0239,0,0.1406,0
CLM001717,POL001903,2023-05-16,2023-05-13,2020-03-13,2021-03-13,3,Honda,HR-V,Sedan,vandalism,rear,minor,direct,comprehensive,False,True,False,3,173971,56,1,5,2020,23999.58,0.879,18239.68,395.55,0.0217,True,,,sent_to_garage,0.1188,0,1,0.8412,0,0.5962,0
CLM001718,POL003424,2022-01-27,2022-01-06,2013-05-31,2014-05-31,21,Toyota,Corolla,Sedan,fire,rear,moderate,direct,comprehensive,False,False,False,1,158669,58,1,0,2021,21849.12,0.856,20101.19,1540.8,0.0767,True,,,sent_to_garage,0.6977,0,0,0.052,0,0.1472,0
CLM001724,POL003183,2022-11-10,2022-10-14,2020-07-21,2021-07-21,27,Mercedes,C-Class,Hatchback,fire,side,minor,phone,comprehensive,False,False,True,7,126369,19,0,17,2015,38857.31,1.859,17097.22,743.6,0.0435,False,,,sent_to_garage,0.6411,0,0,0.0288,0,0.0744,0
CLM001725,POL002799,2023-07-06,2023-07-03,2016-05-14,2017-05-14,3,Volkswagen,Golf,Sedan,fire,rear,severe,direct,comprehensive,False,False,True,0,136043,39,0,1,2023,24490.91,0.994,24490.91,4473.0,0.1826,True,,,sent_to_garage,0.8019,0,0,0.0845,0,0.1742,0
CLM001731,POL005577,2022-06-03,2022-05-29,2019-04-09,2020-04-08,5,Vauxhall,Mokka,Motorbike,collision,multiple,minor,direct,third_party_fire_theft,False,False,False,18,71246,17,3,16,2004,20927.43,0.814,2092.74,651.2,0.3112,False,,,sent_to_garage,0.5412,0,0,0.0372,0,0.1824,0
CLM001738,POL001220,2022-04-03,2022-03-22,2014-11-01,2015-11-01,12,Vauxhall,Corsa,Hatchback,fire,roof,moderate,online,comprehensive,True,True,True,6,123034,44,4,11,2016,12680.54,0.718,6593.88,1795.0,0.2722,False,,,sent_to_garage,0.2129,0,0,0.2035,0,0.2691,0
CLM001739,POL003001,2022-12-19,2022-12-16,2021-09-09,2022-09-09,3,Audi,Q5,Estate,theft_damage,roof,minor,phone,comprehensive,False,False,True,0,158497,60,1,15,2022,45687.09,1.905,45687.09,1143.0,0.025,True,,,sent_to_garage,0.1903,0,1,0.7703,0,0.7414,0
CLM001740,POL004401,2024-10-03,2024-09-05,2024-09-15,2025-09-15,28,Audi,Q3,Hatchback,vandalism,roof,moderate,direct,comprehensive,False,True,False,14,20912,17,3,14,2010,34142.87,1.763,3414.29,4407.5,1.2909,False,,,sent_to_garage,0.9981,0,1,0.9948,1,0.999,1
CLM001743,POL000154,2024-02-04,2024-01-20,2015-10-10,2016-10-09,15,Toyota,RAV4,Van,vandalism,rear,moderate,broker,third_party,True,False,True,7,147057,35,0,13,2017,32600.53,0.911,14344.23,1639.8,0.1143,False,,,sent_to_garage,0.0979,0,0,0.1663,0,0.1819,0
CLM001746,POL003589,2023-05-13,2023-05-10,2017-08-19,2018-08-19,3,Toyota,RAV4,Sedan,vandalism,side,minor,direct,comprehensive,True,False,True,14,71305,21,0,0,2009,31469.22,0.882,3146.92,352.8,0.1121,False,,,sent_to_garage,0.0286,0,1,0.7444,0,0.5798,0
CLM001750,POL002539,2024-12-16,2024-11-17,2019-04-02,2020-04-01,29,Vauxhall,Mokka,Estate,fire,rear,minor,app,comprehensive,False,False,False,8,18044,42,0,19,2016,21130.15,0.819,7606.85,368.55,0.0484,False,,,sent_to_garage,0.1859,0,0,0.025,0,0.108,0
CLM001755,POL001974,2022-11-26,2022-10-28,2017-10-28,2018-10-28,29,Honda,Jazz,SUV,vandalism,multiple,minor,phone,comprehensive,True,False,True,9,16168,52,0,4,2013,15353.75,0.832,4299.05,665.6,0.1548,False,,,sent_to_garage,0.417,0,1,0.9049,0,0.6199,0
CLM001760,POL005206,2023-01-06,2022-12-13,2014-05-17,2015-05-17,24,Mercedes,A-Class,Van,collision,side,minor,phone,comprehensive,False,False,False,4,177110,85,2,12,2019,30109.46,1.85,20474.43,740.0,0.0361,True,,,sent_to_garage,0.0945,0,0,0.024,0,0.1035,0
CLM001761,POL001876,2024-06-26,2024-06-19,2021-03-20,2022-03-20,7,Nissan,Qashqai,SUV,collision,roof,minor,direct,comprehensive,False,True,False,6,42439,22,1,16,2018,27724.65,0.887,14416.82,532.2,0.0369,False,,,sent_to_garage,0.0968,0,0,0.0186,0,0.0513,0
CLM001764,POL000509,2023-09-17,2023-09-04,2015-07-30,2016-07-29,13,Vauxhall,Insignia,SUV,flood,multiple,minor,direct,comprehensive,True,False,True,13,124069,34,2,1,2010,25633.76,0.869,2563.38,695.2,0.2712,False,,,sent_to_garage,0.6264,0,1,0.8731,0,0.8033,0
CLM001765,POL000679,2023-11-28,2023-11-01,2023-06-09,2024-06-08,27,Toyota,Corolla,Van,collision,multiple,severe,broker,comprehensive,False,True,True,18,68009,40,0,11,2005,22171.64,0.86,2217.16,6880.0,2.0,False,,,scrapped_by_model,0.9999,1,1,0.9999,1,1.0,1
CLM001766,POL000403,2022-11-27,2022-11-19,2020-09-14,2021-09-14,8,Ford,Fiesta,Hatchback,collision,front,minor,direct,comprehensive,True,True,False,7,1525,50,1,10,2015,12564.84,0.768,5528.53,384.0,0.0695,False,,,sent_to_garage,0.0475,0,0,0.0041,0,0.0705,0
CLM001767,POL006523,2022-06-08,2022-05-28,2019-05-11,2020-05-10,11,Hyundai,Tucson,Motorbike,fire,roof,severe,phone,comprehensive,False,True,True,1,27303,45,0,19,2021,28152.0,0.886,25899.84,5316.0,0.2053,True,,,sent_to_garage,0.5344,0,0,0.169,0,0.4345,0
CLM001768,POL000419,2023-10-02,2023-09-07,2012-05-05,2013-05-05,25,Nissan,Micra,Motorbike,vandalism,rear,severe,phone,comprehensive,False,False,True,13,118853,68,0,14,2010,13120.84,0.767,1312.08,3451.5,2.0,False,,,scrapped_by_model,0.9994,1,1,0.9978,1,0.9979,1
CLM001770,POL004672,2024-01-20,2023-12-30,2019-12-26,2020-12-25,21,Nissan,Qashqai,Estate,vandalism,multiple,moderate,online,comprehensive,True,False,True,2,103115,34,0,2,2022,27146.52,0.876,22803.08,3066.0,0.1345,True,,,sent_to_garage,0.2162,0,1,0.8727,0,0.4634,0
CLM001771,POL003277,2023-12-24,2023-12-15,2017-09-26,2018-09-26,9,Ford,Focus,Van,collision,front,severe,phone,third_party,True,True,True,20,191878,46,0,5,2003,,,,,,False,,,sent_to_garage,0.9948,0,1,0.9765,0,0.9764,0
CLM001775,POL003606,2022-10-28,2022-10-13,2016-12-19,2017-12-19,15,Volkswagen,Golf,SUV,vandalism,front,moderate,app,comprehensive,False,False,True,19,141039,36,0,9,2003,,,,,,False,,,sent_to_garage,0.5286,0,1,0.8543,0,0.7702,0
CLM001776,POL002949,2023-08-25,2023-08-23,2015-10-06,2016-10-05,2,Audi,A3,Sedan,fire,roof,severe,phone,comprehensive,False,True,True,5,141926,41,1,1,2018,29234.39,1.714,17540.63,10284.0,0.5863,False,,,sent_to_garage,0.2789,0,1,0.9326,0,0.8632,0
CLM001779,POL001955,2022-11-28,2022-11-01,2014-10-31,2015-10-31,27,BMW,X3,Estate,collision,front,moderate,direct,comprehensive,False,True,True,9,102514,48,0,19,2013,47836.73,1.853,13394.28,3706.0,0.2767,False,,,sent_to_garage,0.1185,0,0,0.0103,0,0.1089,0
CLM001781,POL000959,2022-07-04,2022-06-04,2012-05-10,2013-05-10,30,Audi,Q3,SUV,vandalism,multiple,moderate,broker,third_party,False,True,True,12,178784,59,2,11,2010,34142.87,1.763,3414.29,6170.5,1.8073,False,,,sent_to_garage,0.9977,0,1,0.9971,1,0.9995,1
CLM001785,POL001392,2022-09-04,2022-08-05,2020-03-17,2021-03-17,30,BMW,3 Series,Hatchback,vandalism,multiple,moderate,direct,comprehensive,True,True,True,4,24830,46,1,20,2018,33402.16,1.766,22713.47,6181.0,0.2721,True,,,sent_to_garage,0.2594,0,0,0.0572,0,0.1557,0
CLM001786,POL004755,2023-10-30,2023-10-20,2012-07-07,2013-07-07,10,Hyundai,i20,Hatchback,collision,roof,moderate,online,third_party,False,True,True,9,103566,36,0,13,2014,16668.58,0.803,4667.2,2007.5,0.4301,False,,,sent_to_garage,0.1154,0,0,0.0598,0,0.0523,0
CLM001790,POL000439,2022-02-24,2022-01-31,2016-12-29,2017-12-29,24,Mercedes,GLC,Motorbike,fire,side,minor,broker,third_party,False,False,True,15,156802,56,0,18,2007,46587.94,2.006,4658.79,802.4,0.1722,False,,,sent_to_garage,0.2912,0,1,0.8571,0,0.62,0
CLM001791,POL004320,2023-01-10,2023-01-06,2014-03-04,2015-03-04,4,Vauxhall,Mokka,Van,theft_damage,rear,moderate,online,comprehensive,False,True,False,3,191663,38,0,7,2020,23054.29,0.794,17521.26,1429.2,0.0816,False,,,sent_to_garage,0.0918,0,0,0.0683,0,0.1564,0
CLM001792,POL001738,2024-08-28,2024-08-03,2019-10-31,2020-10-30,25,Hyundai,i10,SUV,collision,rear,severe,broker,comprehensive,False,False,True,3,8034,28,1,9,2021,12311.96,0.733,9357.09,3298.5,0.3525,False,,,sent_to_garage,0.3656,0,0,0.1367,0,0.4273,0
CLM001796,POL001666,2022-11-07,2022-11-02,2018-09-18,2019-09-18,5,Hyundai,i20,Motorbike,collision,side,minor,app,comprehensive,False,False,True,0,129795,63,0,1,2022,15738.97,0.785,15738.97,314.0,0.02,False,,,sent_to_garage,0.288,0,0,0.0189,0,0.0671,0
CLM001799,POL003130,2024-07-11,2024-07-03,2017-12-10,2018-12-10,8,Honda,Civic,Sedan,collision,rear,moderate,broker,comprehensive,False,False,True,7,191488,30,5,4,2017,22722.8,0.891,9998.03,1603.8,0.1604,False,,,sent_to_garage,0.1061,0,0,0.0256,0,0.0888,0
CLM001801,POL003447,2024-05-08,2024-05-07,2013-02-06,2014-02-06,1,Mercedes,GLC,Van,theft_damage,multiple,severe,app,third_party_fire_theft,False,True,True,2,61799,46,1,8,2022,48735.32,1.97,40937.67,15760.0,0.385,True,,,sent_to_garage,0.7041,0,1,0.8942,0,0.7921,0
CLM001805,POL003811,2022-03-07,2022-02-12,2020-08-09,2021-08-09,23,Honda,Civic,Hatchback,vandalism,rear,moderate,direct,third_party,False,True,False,14,70608,32,0,5,2008,21285.76,0.897,2128.58,1614.6,0.7585,False,,,sent_to_garage,0.3969,0,0,0.0452,0,0.151,0
CLM001809,POL002310,2024-09-26,2024-09-05,2020-03-22,2021-03-22,21,Honda,CR-V,Motorbike,collision,front,severe,online,third_party,False,True,True,5,94341,22,0,0,2019,29885.45,0.929,17931.27,4645.0,0.259,True,,,sent_to_garage,0.1542,0,1,0.8509,0,0.2325,0
CLM001813,POL004195,2022-08-24,2022-07-28,2013-11-19,2014-11-19,27,Nissan,Micra,Van,vandalism,multiple,severe,app,comprehensive,False,True,True,3,75562,36,1,15,2019,13223.41,0.802,10049.79,6416.0,0.6384,False,,,sent_to_garage,0.7715,0,1,0.9615,0,0.7881,0
CLM001814,POL001339,2022-02-05,2022-01-19,2020-02-10,2021-02-09,17,BMW,1 Series,Hatchback,theft_damage,front,moderate,app,comprehensive,True,False,False,10,82552,51,1,2,2012,26669.61,1.706,5333.92,3412.0,0.6397,False,,,sent_to_garage,0.0987,0,0,0.0595,0,0.1081,0
CLM001817,POL004294,2023-02-11,2023-02-05,2019-09-08,2020-09-07,6,Ford,Kuga,SUV,flood,front,minor,phone,comprehensive,True,True,True,14,192033,27,1,1,2009,29283.97,0.899,2928.4,449.5,0.1535,False,,,sent_to_garage,0.4461,0,0,0.0328,0,0.2156,0
CLM001818,POL002669,2023-04-14,2023-04-03,2014-09-18,2015-09-18,11,BMW,5 Series,Motorbike,fire,rear,moderate,online,comprehensive,False,True,True,11,126173,42,2,3,2012,44900.45,1.891,5388.05,3403.8,0.6317,False,,,sent_to_garage,0.5347,0,0,0.1426,0,0.112,0
CLM001819,POL002819,2024-07-03,2024-06-20,2022-03-02,2023-03-02,13,Ford,Kuga,SUV,collision,front,moderate,online,comprehensive,False,True,True,11,186788,54,0,17,2013,27925.77,0.887,3351.09,1774.0,0.5294,False,,,sent_to_garage,0.0176,0,0,0.0441,0,0.0571,0
CLM001820,POL003500,2024-05-12,2024-04-29,2020-07-01,2021-07-01,13,Hyundai,i20,Van,theft_damage,multiple,severe,app,comprehensive,True,True,False,11,32168,55,1,8,2013,16737.0,0.79,2008.44,6320.0,2.0,False,,,scrapped_by_model,0.9997,1,1,0.9996,1,0.9992,1
CLM001822,POL002778,2022-05-23,2022-04-24,2012-01-19,2013-01-18,29,Mercedes,E-Class,Hatchback,collision,front,minor,direct,comprehensive,False,False,False,2,27049,20,1,3,2020,54074.39,2.057,45422.49,1028.5,0.0226,True,,,sent_to_garage,0.0738,0,0,0.0129,0,0.0483,0
CLM001827,POL002912,2024-07-28,2024-07-11,2023-06-28,2024-06-27,17,Hyundai,i20,Motorbike,collision,side,minor,online,comprehensive,True,False,False,12,167112,50,0,9,2012,15501.65,0.794,1550.16,317.6,0.2049,False,,,sent_to_garage,0.0139,0,0,0.028,0,0.1094,0
CLM001829,POL005205,2024-04-14,2024-04-06,2022-01-14,2023-01-14,8,Mercedes,GLC,Estate,theft_damage,rear,minor,app,comprehensive,True,True,True,12,128718,39,1,5,2012,46536.6,1.958,4653.66,881.1,0.1893,False,,,sent_to_garage,0.1037,0,0,0.0468,0,0.105,0
CLM001830,POL002787,2024-05-20,2024-04-21,2016-11-12,2017-11-12,29,Toyota,Camry,SUV,flood,multiple,moderate,app,comprehensive,False,True,True,9,6726,52,2,11,2015,29599.83,0.882,8287.95,3087.0,0.3725,False,,,sent_to_garage,0.2701,0,1,0.7658,0,0.615,0
CLM001832,POL005938,2024-09-04,2024-09-03,2016-06-13,2017-06-13,1,Ford,Transit,Hatchback,collision,multiple,severe,online,comprehensive,False,False,True,5,173153,17,1,2,2019,29089.3,0.939,17453.58,7512.0,0.4304,False,,,sent_to_garage,0.8758,0,1,0.9936,1,0.9591,0
CLM001833,POL002545,2023-05-13,2023-05-03,2019-10-21,2020-10-20,10,Volkswagen,Polo,Estate,vandalism,multiple,moderate,direct,comprehensive,True,True,False,17,67742,45,1,3,2006,15692.06,0.905,1569.21,3167.5,2.0,False,,,scrapped_by_model,0.9996,1,1,0.9988,1,0.9968,1
CLM001837,POL000004,2023-01-28,2023-01-01,2018-07-16,2019-07-16,27,Honda,HR-V,Sedan,fire,rear,moderate,online,comprehensive,True,True,True,8,182006,66,0,5,2015,25900.7,0.89,9324.25,1602.0,0.1718,False,,,sent_to_garage,0.1073,0,0,0.1291,0,0.0668,0
